OrderID,CustomerID,ProductName,Brand,Raw_Weight,Country,OrderDate,UnitPrice,Month,Year
REC-461096,8348,Fruit & Oat Bakes apple,Notknown,210 g,France,2024-10-25,11.8,October,2024
REC-689540,14734,Walkers Salt & Vinegar crisps 6 Pack - OUTER PACKAGING ONLY,Walkers,6 x 25 g,France,2025-08-29,9.89,August,2025
REC-819471,5267,Urban Fruit Snack Pack Strawberry,smashing strawberry,35g,France,2024-09-07,23.99,September,2024
REC-404392,13108,Start,sada,250 g,France,2024-04-30,22.71,April,2024
REC-589532,8496,Kit Kat 2 Finger Milk Chocolate Biscuit Bars,Nestl,Subjective,France,2024-07-31,19.8,July,2024
REC-592505,6087,Milka au lait du pays alpin,Milka,3 x 100g,France,2025-08-02,11.41,August,2025
REC-388107,14151,Crackers cereali antichi,Misura,350g,France,2025-05-19,24.15,May,2025
REC-221970,11259,Lindor Lait,Notknown,337 g,France,2025-01-24,11.28,January,2025
REC-717375,14227,Tortilla Nachips,Notknown,300g e,France,2025-08-16,10.0,August,2025
REC-648523,12637,Chocolate negro,Valor,170 g,France,2025-03-20,1.11,March,2025
REC-405076,7744,Twins chocolate,Gulln,42g,Algeria,2024-02-09,1.61,February,2024
REC-922293,13136,La Galette gourmande chocolat noir,St Michel,121 g,France,2026-01-11,11.27,January,2026
REC-318216,7278,Tacos,fritosa,20g,Morocco,2025-03-05,17.78,March,2025
REC-722710,14090,Conikos Goût Chili,ConikosLeaderFood,30g,Morocco,2024-08-03,14.61,August,2024
REC-199530,7276,Oat cookies milk chocolate,SondeyLidl,Subjective,Bulgaria,2024-10-01,5.01,October,2024
REC-709097,6887,Gluten Free Oaties Syrupy & Crumbly,Notknown,160g,United Kingdom,2024-06-30,10.04,June,2024
REC-590297,8041,Protein Bar - Muscle Mass - Caramel Cookie Flavor,Notknown,60 gram,France,2024-10-18,24.39,October,2024
REC-408468,13382,Tvarohová tyčinka Protein,Milbona Pilos,40g,Croatia,2025-10-01,19.68,October,2025
REC-264084,10268,Lays paprika,Notknown,Subjective,Belgium,2025-11-07,9.61,November,2025
REC-707308,13091,maltesers,Maltesers,102g,United Kingdom,2024-02-26,21.72,February,2024
REC-927863,9963,Strawberry,Notknown,Subjective,Bosnia And Herzegovina,2025-12-11,7.04,December,2025
REC-188356,11678,Cranberries dried & sweetened,Alesto,250 g e,France,2024-04-14,8.58,April,2024
REC-802461,11965,Rye Sourdough Crackers,MS,130g,United Kingdom,2024-10-03,16.14,October,2024
REC-938306,5758,CRACKS,Notknown,Subjective,Mexico,2024-09-21,8.72,September,2024
REC-211192,10673,Brioche Pépites de Chocolat,PITCH,300 g,France,2024-05-03,14.3,May,2024
REC-712813,7216,Crunchy Chocolat au Lait,Nature Valley,8 x 20 g,France,2025-04-23,23.87,April,2025
REC-300048,11972,Lentil Chips,Snackrite,5 x 15g,United Kingdom,2025-09-01,15.36,September,2025
REC-301338,12076,Privolat,Misura,Subjective,It,2025-03-01,14.01,March,2025
REC-148012,10565,"Protein Peanut, Chocolate & Berries",Nature Valley,Subjective,France,2024-04-05,8.07,April,2024
REC-942276,10937,Zartes Blätterteiggebäck,Sondey,100 g,Germany,2025-01-29,14.11,January,2025
REC-434443,7467,Patatas Fritas Extra Crunch,Hacendado,150 g,Portugal,2025-08-10,6.63,August,2025
REC-888507,8745,Chips de lentilles,Vico,85 g,France,2025-08-02,2.92,August,2025
REC-196930,10252,"Protein Peanuts, Almonds &amp; Salted Caramel Fruit &am",Eat Natural,40 gram,United Kingdom,2024-08-15,19.68,August,2024
REC-926063,7057,Gâche tranchée pur beurre 400g,La Boulangre,400 g,France,2024-09-06,6.39,September,2024
REC-562451,12630,Aussie Bites,Universal Bakery,30 oz,Canada,2025-05-21,8.61,May,2025
REC-117941,9141,Schokobutterkeks Zartbitter,Notknown,125g,Finland,2025-04-15,15.71,April,2025
REC-259952,12952,Lindt chocolate negro Limon con Gengibre con amandes,LindtSprngli,100 g,France,2024-09-09,9.94,September,2024
REC-231257,11364,Biscuit Crousti Pause choco noisette ss gluten,Gerbl,125 g,France,2025-03-18,17.46,March,2025
REC-294681,5507,"Biscuits Galettes pur beurre bio , 125g",UU Bio,125 g,France,2024-10-25,18.35,October,2024
REC-809928,9255,Biscuits bio épeautre et sésames paquet de 150g,U U Bio,Subjective,France,2024-07-09,3.62,July,2024
REC-876279,12166,Croissants,Brioche PasquierPasquier,320 g,France,2025-12-13,23.42,December,2025
REC-755308,9720,Pains au chocolat format familial,Brioche Pasquier,720 g,France,2024-04-14,18.12,April,2024
REC-615123,14598,Curly Donuts,Vico,100g,France,2024-03-20,17.69,March,2024
REC-840145,13002,Chips de lentilles aux petits oignons,Jardin bio,50 g,France,2025-05-20,1.4,May,2025
REC-784546,6826,Brossard - mini brownie choco pepites,Brossard,240 g 8 × 30 g ,France,2026-01-17,15.66,January,2026
REC-666118,8053,Pain d'épices,Jardin Bio Jardin biologique LEA Nature,300 g,France,2024-12-12,17.39,December,2024
REC-675310,5295,Merci : Milk Chocolate синий смотка,Merci Storck,250g,Bulgaria,2024-08-21,11.92,August,2024
REC-246477,14773,Puffreis mit Schokolade,NIPPON,200g,France,2024-06-06,7.63,June,2024
REC-624042,14013,Cream Crackers Crispy Crackers,Jacobs,200 g,France,2024-12-22,9.96,December,2024
REC-266711,6408,Cheese & Onion,Pringles,165 g,Croatia,2024-04-15,9.57,April,2024
REC-287637,11759,Cacao & Almond Oat Bar,Deliciously Ella,50g,France,2024-10-07,10.59,October,2024
REC-911612,5751,LOTUS Gaufre de Liège Perles de sucre Format Familial 450g (10x1p,Lotus,450 g,France,2025-06-23,14.63,June,2025
REC-722495,13275,Galette senior,Bimo,Subjective,Algeria,2024-06-27,8.69,June,2024
REC-281338,8612,L'Original Lait,Cte dOrMondelez,300 g (3 * 100 g e,France,2025-11-22,21.75,November,2025
REC-213299,5486,CRUNCH (lot de,Nestl Crunch,200 g,France,2026-01-18,16.92,January,2026
REC-166854,14439,Kinder Schokolade,Kinder,300 g,Austria,2024-03-10,24.79,March,2024
REC-499463,6980,Mix Max,Balconi,350 g (10 x 35 g,Australia,2024-12-03,18.42,December,2024
REC-528478,5190,ColCuore,Galbusera,300 g,France,2024-05-23,16.81,May,2024
REC-545836,14539,Kaskys,Tosfrit,40g,France,2024-03-16,12.06,March,2024
REC-475712,11474,TostaRica Choco Guay,Notknown,Subjective,France,2024-07-18,4.17,July,2024
REC-960157,9215,Scottish Seeded Oatcakes,Rivercote,250g,France,2025-02-25,20.68,February,2025
REC-486028,10205,Protein Bar Muscle Mass,Notknown,Subjective,France,2024-09-12,9.7,September,2024
REC-372031,13167,Noix de cajou salées,snacks of the world,150 g,France,2024-04-08,16.67,April,2024
REC-512536,6306,Smart Price Lightly Salted Tortilla Chips,Asda,180g,United Kingdom,2024-02-18,5.69,February,2024
REC-828165,9006,Leader chips sel,Leader food,Subjective,Morocco,2024-07-17,4.43,July,2024
REC-887070,6548,CereAlé Noisette,Notknown,204 g,France,2024-11-08,6.61,November,2024
REC-109915,12350,Cookilate,Florb,Subjective,Morocco,2024-12-24,13.91,December,2024
REC-317779,10106,KINGSIZE PEANUTS Salted,Snacks of The World,375 g,Belgium,2025-02-12,11.05,February,2025
REC-822511,8288,Knoppers,Storck,Subjective,Romania,2025-06-18,22.68,June,2025
REC-474884,11263,Beignet chocolat noisette x,Brioche Pasquier,270 g,France,2025-05-31,7.82,May,2025
REC-530633,10668,Dark Chocolate Gingers,Border,150 g,United Kingdom,2024-03-22,20.47,March,2024
REC-565108,5838,Oatcakes,Asda,250g,United Kingdom,2025-11-04,1.9,November,2025
REC-834522,11391,Lindor noir,Lindt Lindt  Sprngli,Subjective,France,2025-04-04,5.94,April,2025
REC-374089,10854,Crinkle Cut Sea Salt & Chardonnay Vinegar Hand Cooked Crisps,Tesco,Subjective,United Kingdom,2024-08-14,8.57,August,2024
REC-184966,13867,Noir extra fondant,Lindt,100 g,France,2024-09-26,18.7,September,2024
REC-569488,7725,Crispy Biscuit Slices,McVities,174g,United Kingdom,2024-09-23,10.1,September,2024
REC-169626,11356,Cocoa sandwich biscuits with vanilla flavoured crème filling,Tower Gate,Subjective,Czech Republic,2025-06-20,18.8,June,2025
REC-331462,11555,Savoiardi,Schr,200 g,France,2024-03-23,16.77,March,2024
REC-627101,5903,Original Stapelchips,Snack Day,170 g,France,2025-10-16,24.99,October,2025
REC-433103,8611,Cacahuètes grillées à sec,Alesto,150g,France,2024-11-21,5.14,November,2024
REC-101499,5263,Grany Chocolat 5 céréales,Notknown,"208 g (10x20,8 g",France,2025-06-01,16.07,June,2025
REC-742367,11642,Sticks d'Alsace 200g,Dr Oetker,200 g,France,2025-04-02,1.13,April,2025
REC-894827,10123,Special K - Céréales chocolat noir,Kelloggs,21.5 gram,Belgium,2025-03-30,20.49,March,2025
REC-647064,5509,Biscuits son d'avoine,Gerbl,Subjective,France,2025-12-03,22.38,December,2025
REC-812771,5428,Biscuit fondant choco lait,Gerbl,126 g,France,2025-09-05,17.1,September,2025
REC-464831,9546,Galettes Bretonnes Spécialité de Pont-Aven au beurre,Reflets de France,Subjective,France,2024-02-08,19.13,February,2024
REC-383525,9827,Chocolat noir dégustation 72% de cacao Tablette de 100g,U,100 g,France,2025-08-12,3.03,August,2025
REC-732567,14281,Chips paysanne nature,U,Subjective,France,2024-05-10,12.18,May,2024
REC-423178,12254,Chocolat noir à pâtisser Tablette de 200g,U,200 g,France,2025-03-22,16.7,March,2025
REC-365837,10357,Brioche Tressée Tranchée Nature,Brioche Pasquier,500 g,France,2025-03-28,13.34,March,2025
REC-874145,6418,Mon taboulé au poulet à la ciboulette,Notknown,500 g,France,2024-07-15,10.84,July,2024
REC-673640,6439,Crêpe Dentelle Chocolat au lait,Notknown,90 g,France,2025-05-01,1.62,May,2025
REC-245644,13760,Chips lentilles,Jardin Bio ticJardin bioLa Nature,Subjective,France,2024-05-10,23.93,May,2024
REC-694391,10758,Chips les natures craquantes,Brets,250g,France,2025-12-23,2.25,December,2025
REC-348151,7037,"Sablés au beurre, amandes et citron",Carrefour BIO Carrefour,200 g,Belgium,2024-11-17,8.06,November,2024
REC-699551,10641,Stylesse Chocolat Noir,Carrefour,300 g,France,2024-06-12,4.33,June,2024
REC-831048,7204,Cacahuètes Grillées et Salées,Marque Repre Tokapi,500 g,France,2024-10-18,2.54,October,2024
REC-649653,13376,Chips nature Maxi Format,Marque Repre Pom Lisse PomLisse,Subjective,France,2024-05-23,12.54,May,2024
REC-939057,6148,G MICHOKO NOIR,La Pie Qui Chante,280 g,France,2025-04-05,24.17,April,2025
REC-752927,10694,Kinder Pingui Schoko 4er-Packung,Ferrero,120 g,Belgium,2024-11-02,4.87,November,2024
REC-444881,11235,"Veggie Straws - With Kale, Tomato & Spinach",Eat Real,113g,France,2024-12-08,1.52,December,2024
REC-619927,13487,Belgian Chocolate Guylian Seashells,Notknown,250g,Australia,2024-03-26,8.95,March,2024
REC-261498,10571,chocolat noir uganda,Cachet,Subjective,Belgium,2024-03-07,12.94,March,2024
REC-968580,10620,Biscuit Fourré à la crème goût chocolat,Kif,130 g,France,2026-01-16,11.39,January,2026
REC-161923,7368,Delicate Crisp Rosemary & Sea Salt,Wasa Wasa  Tasty Snacks,190g,Austria,2025-05-06,6.79,May,2025
REC-323873,13205,Creme Egg,Cadbury,200g,France,2024-07-27,13.77,July,2024
REC-817350,7570,Oreo Sjokoladetrukket 246 g,Mondelez Norge AS,Subjective,Belgium,2025-03-25,8.64,March,2025
REC-285293,12488,Lindor Assorted Chocolate Truffles Box,Lindt Lindt  Sprngli Lindor,200g,United Kingdom,2024-12-06,6.55,December,2024
REC-312217,11754,Dulcesol snack cacao,Gateau,Subjective,France,2025-11-18,10.15,November,2025
REC-517930,11151,Lays Classics Salted 20rs,Lays,Subjective,India,2025-05-01,6.63,May,2025
REC-661881,13249,Novellini,Italiamo,350 g,Switzerland,2025-10-11,15.93,October,2025
REC-502336,5314,Coconut & Chia Oat Biscuits imp,Nairns,200 g,United Kingdom,2026-01-13,8.82,January,2026
REC-832319,5647,CréXy,Notknown,Subjective,Senegal,2025-03-08,14.78,March,2025
REC-803423,10754,Salt & Shake Potato Crisps,Walkers,24 g,United Kingdom,2025-06-24,2.17,June,2025
REC-234551,11802,Pains au lait,Brioches Fonteneau,280 g (8 x 35 g,France,2025-05-05,12.0,May,2025
REC-425941,7480,Thins Cheddar & Pepper,Savour Bakes,125 g,United Kingdom,2024-06-17,11.23,June,2024
REC-133406,9705,All Natural Nut Bar,KEEP,3 x 30 g,France,2025-11-28,21.12,November,2025
REC-834815,12827,Gianduja Noir Éclats de Noisettes,Ethiquable,100 g,France,2024-06-19,4.2,June,2024
REC-328296,9151,APPLIES + BLUEBERRIES MINI FRUIT BAR,Thats it,480g,United States Of America,2024-03-04,19.62,March,2024
REC-988381,5604,cacao collection,Trapa,85 g,Spain,2025-08-09,19.42,August,2025
REC-496103,10133,Nachos Tex-Mex,Hacendado,150g,Spain,2025-06-10,6.78,June,2025
REC-125764,13073,Organic Peruvian 70% cocoa dark chocolate,Notknown,Subjective,United Kingdom,2025-08-26,3.93,August,2025
REC-597052,11199,Pistachios Roasted & Salted,Alesto,500 g,Italy,2024-03-06,13.27,March,2024
REC-758907,9333,Chocolat 100% République Dominicaine,Notknown,Subjective,France,2024-10-20,13.54,October,2024
REC-485097,12291,Salt And Vinegar Flavour Peanuts,KP,225 grams,United Kingdom,2025-05-08,23.78,May,2025
REC-114225,13553,Chips paysanne nature,Carrefour,150 g,France,2024-04-09,4.21,April,2024
REC-466727,9459,merendina double choco 36g,bimo,36 g,Mexico,2024-10-04,12.5,October,2024
REC-275066,8945,Almond Flour Crackers Fine Ground Sea Salt,Simple Mills,2 x 10 oz,United States Of America,2024-08-15,9.78,August,2024
REC-830505,8833,All Butter Shortbread Fingers,Morrisons,210 g,United Kingdom,2024-03-08,19.31,March,2024
REC-806107,14345,La madelein coeur chocolat,Bonne Maman,Subjective,France,2024-07-08,14.69,July,2024
REC-123390,7316,Bonbons aux plantes des Alpes suisses Cassis,Ricola,50 g,France,2025-10-02,23.58,October,2025
REC-214055,12736,NOIR 80% Cacao Equateur,Carrefour BIO,100 g,France,2025-08-02,21.92,August,2025
REC-298530,10033,Guet Apens,LU Mondelez,105 g,France,2025-01-14,4.58,January,2025
REC-866392,5921,Protein cookie,Bodymass,75 g,France,2024-11-18,5.92,November,2024
REC-742480,9024,"Snack balls figues, graines de chia, noix",Vemondo,144g e,France,2024-05-07,11.58,May,2024
REC-545649,11120,Lightly salted hand cooked potato crisps,Lidl,150 g,United Kingdom,2024-10-21,19.3,October,2024
REC-941169,5375,Ancora Uno Frolla con Cioccolato in pezzi,Tremarie,360 g,France,2025-11-01,20.79,November,2025
REC-997813,11181,Kaugummi WRIGLEY'S Extra Fresh Strong Mint (blau) 70g Dose,Mars GmbHWrigleys,Subjective,Germany,2025-03-30,4.01,March,2025
REC-271656,9802,Jaffa cakes,McVitiesMcVities,Subjective,Ireland,2025-08-06,7.5,August,2025
REC-255667,10300,Doritos saveur Barbecue,Doritos,160,France,2024-03-02,7.65,March,2024
REC-567322,14775,Vollmilch extra cremig,JD Gross Lidl,125 g,France,2024-10-18,15.19,October,2024
REC-182393,13278,Takis Queso Volcano 100g,Barcel Takis,Subjective,Germany,2024-11-24,11.44,November,2024
REC-100659,7767,Bio biscuits à l'avoine,Sondey,200g,France,2025-07-26,22.79,July,2025
REC-824368,13005,High protein milk chocolate crisp,Fincarre,90g,Netherlands,2024-12-16,18.56,December,2024
REC-296278,5447,Celebrations,Mars Foods,550 g,Morocco,2024-12-04,2.36,December,2024
REC-595991,6850,Goldfish,Pepperidge Farm,6.6 oz (187 g,France,2024-12-20,3.5,December,2024
REC-356909,14164,Peanut Butter Dark Chocolate Chewy Bar,Nature Valley,40 g,France,2024-10-26,17.3,October,2024
REC-741800,13308,Blueberry,RXBAR,52 g,United States Of America,2026-01-12,21.58,January,2026
REC-402605,13368,Pains d'épices chocolat noir,Aachener Zucker und Backwaren Paul Schaeffer Favorina Lidl,Subjective,Germany,2024-07-28,4.65,July,2024
REC-878739,14063,Madeleines,Dlices de Kerloch Sondey,500 g,France,2025-06-28,2.25,June,2025
REC-856664,7265,Chocolat noir à la pointe de sel,JD Gross,125 g,Czech Republic,2025-11-13,5.12,November,2025
REC-226531,6538,Pains au chocolat,Maitre Jean Pierre,450 g,France,2024-08-27,12.56,August,2024
REC-315687,10253,Pockitos Chocolat au lait,LuMondelezPpito,295 g,France,2025-07-02,15.03,July,2025
REC-197124,6049,Box Best of,Belin Mondelez France Mondelez International,205 g,France,2025-01-11,20.44,January,2025
REC-720028,5182,Création Praliné feuilleté,Lindt,150 g,France,2025-06-14,16.17,June,2025
REC-776509,10829,Mao Croqui,Haribo,Subjective,France,2024-09-29,22.91,September,2024
REC-700054,11108,Lay's 3D's Bugles goût cacahuète,Lays,85 g,France,2025-01-31,6.5,January,2025
REC-414510,6009,Bénénuts cacahuètes grillées & salées,Bnnuts,Subjective,France,2024-09-24,1.16,September,2024
REC-532694,7920,"Gerblé - Sugar Free Orange Chocolate Chip Shortbread, 132g (4.7oz",Gerbl,100 g,France,2025-11-15,8.14,November,2025
REC-535318,11744,Le Veggie Snack poppé aux légumes,Too Good,85 g,France,2025-11-18,14.16,November,2025
REC-814183,13433,Madeleines extra moelleuses,Notknown,400 g e (16 * 25 g,France,2025-05-01,6.24,May,2025
REC-183927,6897,Quatre-Quarts pur beurre,Ker Cadlac,500 g,France,2025-12-01,7.14,December,2025
REC-492841,10931,pains au chocolat,Carrefour,360 g,France,2025-07-29,7.21,July,2025
REC-905371,7755,Tortillas chips nature,Carrefour,Subjective,France,2024-08-21,18.61,August,2024
REC-122946,5119,Vico pop corn baff caramel,Notknown,100 g,France,2025-05-03,4.12,May,2025
REC-426186,7246,Mars glacé,Mars,250.8 g (6 × 41.8 g) e,Belgium,2025-05-27,13.17,May,2025
REC-750895,10059,Walkers Cheese & Onion Crisps 6pk,Walkers,6pk,United Kingdom,2025-10-06,24.93,October,2025
REC-975007,14456,Almond & Apricot Bars,Eat Natural,3 x 50g,Belgium,2025-10-25,8.68,October,2025
REC-881009,9326,Twirl Chocolate Bar,Cadbury,Subjective,France,2025-10-12,20.12,October,2025
REC-592773,13959,OATIES,TESCO,Subjective,France,2025-08-13,21.3,August,2025
REC-858419,8694,Pringles Cheese & onion,PRINGLES,165g,France,2026-01-28,21.03,January,2026
REC-293786,9063,Love corn smoked bbq imp,Love Corn,45g,France,2025-05-13,14.3,May,2025
REC-960640,6302,G C OR LT RAISIN NOISET,Cte dOr,180 gr,France,2024-08-27,18.1,August,2024
REC-556090,5071,Dairy Milk,Cadbury,110 gram,France,2024-08-05,1.34,August,2024
REC-896689,10023,Brioss,Kinder,Subjective,France,2025-05-22,14.76,May,2025
REC-955170,9514,Vitalday Crocant Chocolate,Gulln,280 g,Portugal,2024-03-30,24.54,March,2024
REC-950203,12120,Barritas muesli chocolate,Hacendado,138 g,Spain,2025-03-30,17.87,March,2025
REC-834363,8967,Garlic bread,BECKYS,150 g,France,2025-12-16,21.7,December,2025
REC-127214,13611,Tentation,Aiguebelle,100g,France,2025-03-01,17.34,March,2025
REC-916183,10405,Barrette arachidi e cioccolato al latte,crownfield,"96 g, 4 barres de 24 g",France,2024-06-21,21.34,June,2024
REC-314017,5730,Chips,Notknown,Subjective,France,2024-03-14,16.16,March,2024
REC-231756,7090,WR Shortbread Fingers 200g,Notknown,200 g,France,2024-03-01,4.18,March,2024
REC-134748,11048,Organic Oatmeal Dark Chocolate,Notknown,22 oz,United States Of America,2024-03-09,10.21,March,2024
REC-457256,6237,Sea Salt Chocolate,Moser Roth Aldi,Subjective,United Kingdom,2024-05-31,7.82,May,2024
REC-949000,9092,Dark & Salted Caramel Vegan Chocolate,raw halo,7ชิ้น,United Kingdom,2024-12-11,7.54,December,2024
REC-109016,8773,Bonbons aux plantes,Ricola,50 g,France,2025-04-24,17.16,April,2025
REC-842658,5290,Leader chips,Notknown,Subjective,Mexico,2025-01-27,7.63,January,2025
REC-882957,7169,Apple & Cinnamon Porridge Oat Bars,Crownfield Lidl,Subjective,United Kingdom,2024-02-10,12.51,February,2024
REC-618241,11518,briochettes aux pépites de chocolat au lait,matre Jean Pierre,500 g,France,2024-07-30,9.83,July,2024
REC-281837,11573,ALL BUTTER CROISSANTS,taste THE DIFFERENCE,Subjective,United Kingdom,2024-10-17,17.11,October,2024
REC-153948,10919,avoine chocolat,Karla La Nature,150 g,France,2024-05-17,3.86,May,2024
REC-116839,13509,Giant buttons,Montezumas,Subjective,United Kingdom,2025-09-04,9.88,September,2025
REC-176220,13140,Silvia duo,Excelo,Subjective,Mexico,2026-02-02,9.28,February,2026
